dme:Dmel_CG10996	dme00052
dme:Dmel_CG11669	dme00052
dme:Dmel_CG12030	dme00052
dme:Dmel_CG12766	dme00052
dme:Dmel_CG14934	dme00052
dme:Dmel_CG14935	dme00052
dme:Dmel_CG15400	dme00052
dme:Dmel_CG3001	dme00052
dme:Dmel_CG3132	dme00052
dme:Dmel_CG32444	dme00052
dme:Dmel_CG32445	dme00052
dme:Dmel_CG32849	dme00052
dme:Dmel_CG33102	dme00052
dme:Dmel_CG4001	dme00052
dme:Dmel_CG40064	dme00052
dme:Dmel_CG4347	dme00052
dme:Dmel_CG4988	dme00052
dme:Dmel_CG5165	dme00052
dme:Dmel_CG6083	dme00052
dme:Dmel_CG6084	dme00052
dme:Dmel_CG7685	dme00052
dme:Dmel_CG8073	dme00052
dme:Dmel_CG8094	dme00052
dme:Dmel_CG8690	dme00052
dme:Dmel_CG8693	dme00052
dme:Dmel_CG8694	dme00052
dme:Dmel_CG8695	dme00052
dme:Dmel_CG8696	dme00052
dme:Dmel_CG9092	dme00052
dme:Dmel_CG9232	dme00052
dme:Dmel_CG9436	dme00052
dme:Dmel_CG10072	dme00053
dme:Dmel_CG10178	dme00053
dme:Dmel_CG11012	dme00053
dme:Dmel_CG11289	dme00053
dme:Dmel_CG13270	dme00053
dme:Dmel_CG13271	dme00053
dme:Dmel_CG15117	dme00053
dme:Dmel_CG15661	dme00053
dme:Dmel_CG15902	dme00053
dme:Dmel_CG17200	dme00053
dme:Dmel_CG17322	dme00053
dme:Dmel_CG17323	dme00053
dme:Dmel_CG17324	dme00053
dme:Dmel_CG17932	dme00053
dme:Dmel_CG2135	dme00053
dme:Dmel_CG2767	dme00053
dme:Dmel_CG2788	dme00053
dme:Dmel_CG31002	dme00053
dme:Dmel_CG31075	dme00053
dme:Dmel_CG3752	dme00053
dme:Dmel_CG3797	dme00053
dme:Dmel_CG4302	dme00053
dme:Dmel_CG4414	dme00053
dme:Dmel_CG4772	dme00053
dme:Dmel_CG5724	dme00053
dme:Dmel_CG5999	dme00053
dme:Dmel_CG6475	dme00053
dme:Dmel_CG6633	dme00053
dme:Dmel_CG6644	dme00053
dme:Dmel_CG6653	dme00053
dme:Dmel_CG6658	dme00053
dme:Dmel_CG6910	dme00053
dme:Dmel_CG8652	dme00053
dme:Dmel_CG9481	dme00053
dme:Dmel_CG9629	dme00053
dme:Dmel_CG11198	dme00061
dme:Dmel_CG12170	dme00061
dme:Dmel_CG16935	dme00061
dme:Dmel_CG17374	dme00061
dme:Dmel_CG18155	dme00061
dme:Dmel_CG3523	dme00061
dme:Dmel_CG3524	dme00061
dme:Dmel_CG3603	dme00061
dme:Dmel_CG3961	dme00061
dme:Dmel_CG4500	dme00061
dme:Dmel_CG4501	dme00061
dme:Dmel_CG7842	dme00061
dme:Dmel_CG8732	dme00061
dme:Dmel_CG10849	dme00062
dme:Dmel_CG11801	dme00062
dme:Dmel_CG12108	dme00062
dme:Dmel_CG1444	dme00062
dme:Dmel_CG16935	dme00062
dme:Dmel_CG17821	dme00062
dme:Dmel_CG18609	dme00062
dme:Dmel_CG31522	dme00062
dme:Dmel_CG32072	dme00062
dme:Dmel_CG3971	dme00062
dme:Dmel_CG4389	dme00062
dme:Dmel_CG4581	dme00062
dme:Dmel_CG4600	dme00062
dme:Dmel_CG4851	dme00062
dme:Dmel_CG6543	dme00062
dme:Dmel_CG6746	dme00062
dme:Dmel_CG9267	dme00062
dme:Dmel_CG10932	dme00071
dme:Dmel_CG12262	dme00071
dme:Dmel_CG12891	dme00071
dme:Dmel_CG13890	dme00071
dme:Dmel_CG17544	dme00071
dme:Dmel_CG2107	dme00071
dme:Dmel_CG31075	dme00071
dme:Dmel_CG3481	dme00071
dme:Dmel_CG3752	dme00071
dme:Dmel_CG3902	dme00071
dme:Dmel_CG3961	dme00071
dme:Dmel_CG4389	dme00071
dme:Dmel_CG4500	dme00071
dme:Dmel_CG4501	dme00071
dme:Dmel_CG4581	dme00071
dme:Dmel_CG4586	dme00071
dme:Dmel_CG4592	dme00071
dme:Dmel_CG4594	dme00071
dme:Dmel_CG4598	dme00071
dme:Dmel_CG4600	dme00071
dme:Dmel_CG4703	dme00071
dme:Dmel_CG4860	dme00071
dme:Dmel_CG5009	dme00071
dme:Dmel_CG6543	dme00071
dme:Dmel_CG6598	dme00071
dme:Dmel_CG7461	dme00071
dme:Dmel_CG8732	dme00071
dme:Dmel_CG9149	dme00071
dme:Dmel_CG9527	dme00071
dme:Dmel_CG9547	dme00071
dme:Dmel_CG9629	dme00071
dme:Dmel_CG9707	dme00071
dme:Dmel_CG9709	dme00071
dme:Dmel_CG11406	dme00100
dme:Dmel_CG17952	dme00100
dme:Dmel_CG18301	dme00100
dme:Dmel_CG6113	dme00100
dme:Dmel_CG8112	dme00100
dme:Dmel_CG8823	dme00100
dme:Dmel_CG17320	dme00120
dme:Dmel_CG17597	dme00120
dme:Dmel_CG3415	dme00120
dme:Dmel_CG9319	dme00120
dme:Dmel_CG11796	dme00130
dme:Dmel_CG13927	dme00130
dme:Dmel_CG14437	dme00130
dme:Dmel_CG1461	dme00130
dme:Dmel_CG2453	dme00130
dme:Dmel_CG33544	dme00130
dme:Dmel_CG7277	dme00130
dme:Dmel_CG9249	dme00130
dme:Dmel_CG9613	dme00130
dme:Dmel_CG10178	dme00140
dme:Dmel_CG11012	dme00140
dme:Dmel_CG11289	dme00140
dme:Dmel_CG13270	dme00140
dme:Dmel_CG13271	dme00140
dme:Dmel_CG1444	dme00140
dme:Dmel_CG15661	dme00140
dme:Dmel_CG15902	dme00140
dme:Dmel_CG17200	dme00140
dme:Dmel_CG17322	dme00140
dme:Dmel_CG17323	dme00140
dme:Dmel_CG17324	dme00140
dme:Dmel_CG17932	dme00140
dme:Dmel_CG2788	dme00140
dme:Dmel_CG31002	dme00140
dme:Dmel_CG3603	dme00140
dme:Dmel_CG3797	dme00140
dme:Dmel_CG4302	dme00140
dme:Dmel_CG4414	dme00140
dme:Dmel_CG4772	dme00140
dme:Dmel_CG5724	dme00140
dme:Dmel_CG5999	dme00140
dme:Dmel_CG6475	dme00140
dme:Dmel_CG6633	dme00140
dme:Dmel_CG6644	dme00140
dme:Dmel_CG6653	dme00140
dme:Dmel_CG6658	dme00140
dme:Dmel_CG7724	dme00140
dme:Dmel_CG7840	dme00140
dme:Dmel_CG8652	dme00140
dme:Dmel_CG9481	dme00140
dme:Dmel_CG10219	dme00190
dme:Dmel_CG10320	dme00190
dme:Dmel_CG10396	dme00190
dme:Dmel_CG10664	dme00190
dme:Dmel_CG1076	dme00190
dme:Dmel_CG1088	dme00190
dme:Dmel_CG11015	dme00190
dme:Dmel_CG11043	dme00190
dme:Dmel_CG11154	dme00190
dme:Dmel_CG11423	dme00190
dme:Dmel_CG11455	dme00190
dme:Dmel_CG11589	dme00190
dme:Dmel_CG11913	dme00190
dme:Dmel_CG12079	dme00190
dme:Dmel_CG12203	dme00190
dme:Dmel_CG12400	dme00190
dme:Dmel_CG12403	dme00190
dme:Dmel_CG12602	dme00190
dme:Dmel_CG1268	dme00190
dme:Dmel_CG12859	dme00190
dme:Dmel_CG13167	dme00190
dme:Dmel_CG13240	dme00190
dme:Dmel_CG13263	dme00190
dme:Dmel_CG14028	dme00190
dme:Dmel_CG14077	dme00190
dme:Dmel_CG14235	dme00190
dme:Dmel_CG14482	dme00190
dme:Dmel_CG14508	dme00190
dme:Dmel_CG14724	dme00190
dme:Dmel_CG14909	dme00190
dme:Dmel_CG15434	dme00190
dme:Dmel_CG15719	dme00190
dme:Dmel_CG1709	dme00190
dme:Dmel_CG17246	dme00190
dme:Dmel_CG17280	dme00190
dme:Dmel_CG17332	dme00190
dme:Dmel_CG17369	dme00190
dme:Dmel_CG1746	dme00190
dme:Dmel_CG17856	dme00190
dme:Dmel_CG17903	dme00190
dme:Dmel_CG18193	dme00190
dme:Dmel_CG18617	dme00190
dme:Dmel_CG18624	dme00190
dme:Dmel_CG1970	dme00190
dme:Dmel_CG2014	dme00190
dme:Dmel_CG2249	dme00190
dme:Dmel_CG2286	dme00190
dme:Dmel_CG2934	dme00190
dme:Dmel_CG2968	dme00190
dme:Dmel_CG30093	dme00190
dme:Dmel_CG30329	dme00190
dme:Dmel_CG30354	dme00190
dme:Dmel_CG31477	dme00190
dme:Dmel_CG3161	dme00190
dme:Dmel_CG31644	dme00190
dme:Dmel_CG31648	dme00190
dme:Dmel_CG3192	dme00190
dme:Dmel_CG32089	dme00190
dme:Dmel_CG32090	dme00190
dme:Dmel_CG3214	dme00190
dme:Dmel_CG32230	dme00190
dme:Dmel_CG3283	dme00190
dme:Dmel_CG3321	dme00190
dme:Dmel_CG34063	dme00190
dme:Dmel_CG34067	dme00190
dme:Dmel_CG34069	dme00190
dme:Dmel_CG34072	dme00190
dme:Dmel_CG34073	dme00190
dme:Dmel_CG34074	dme00190
dme:Dmel_CG34076	dme00190
dme:Dmel_CG34083	dme00190
dme:Dmel_CG34085	dme00190
dme:Dmel_CG34086	dme00190
dme:Dmel_CG34089	dme00190
dme:Dmel_CG34090	dme00190
dme:Dmel_CG34092	dme00190
dme:Dmel_CG34439	dme00190
dme:Dmel_CG3446	dme00190
dme:Dmel_CG3560	dme00190
dme:Dmel_CG3612	dme00190
dme:Dmel_CG3621	dme00190
dme:Dmel_CG3683	dme00190
dme:Dmel_CG3762	dme00190
dme:Dmel_CG3803	dme00190
dme:Dmel_CG3944	dme00190
dme:Dmel_CG40002	dme00190
dme:Dmel_CG40472	dme00190
dme:Dmel_CG41623	dme00190
dme:Dmel_CG4169	dme00190
dme:Dmel_CG4307	dme00190
dme:Dmel_CG43206	dme00190
dme:Dmel_CG4412	dme00190
dme:Dmel_CG44296	dme00190
dme:Dmel_CG4624	dme00190
dme:Dmel_CG4634	dme00190
dme:Dmel_CG4692	dme00190
dme:Dmel_CG4769	dme00190
dme:Dmel_CG5037	dme00190
dme:Dmel_CG5075	dme00190
dme:Dmel_CG5389	dme00190
dme:Dmel_CG5548	dme00190
dme:Dmel_CG5703	dme00190
dme:Dmel_CG5718	dme00190
dme:Dmel_CG6008	dme00190
dme:Dmel_CG6020	dme00190
dme:Dmel_CG6030	dme00190
dme:Dmel_CG6105	dme00190
dme:Dmel_CG6213	dme00190
dme:Dmel_CG6343	dme00190
dme:Dmel_CG6463	dme00190
dme:Dmel_CG6485	dme00190
dme:Dmel_CG6629	dme00190
dme:Dmel_CG6666	dme00190
dme:Dmel_CG6737	dme00190
dme:Dmel_CG6914	dme00190
dme:Dmel_CG7007	dme00190
dme:Dmel_CG7026	dme00190
dme:Dmel_CG7181	dme00190
dme:Dmel_CG7211	dme00190
dme:Dmel_CG7349	dme00190
dme:Dmel_CG7361	dme00190
dme:Dmel_CG7580	dme00190
dme:Dmel_CG7610	dme00190
dme:Dmel_CG7625	dme00190
dme:Dmel_CG7678	dme00190
dme:Dmel_CG7712	dme00190
dme:Dmel_CG8029	dme00190
dme:Dmel_CG8048	dme00190
dme:Dmel_CG8102	dme00190
dme:Dmel_CG8186	dme00190
dme:Dmel_CG8189	dme00190
dme:Dmel_CG8210	dme00190
dme:Dmel_CG8310	dme00190
dme:Dmel_CG8680	dme00190
dme:Dmel_CG8764	dme00190
dme:Dmel_CG8844	dme00190
dme:Dmel_CG9013	dme00190
dme:Dmel_CG9032	dme00190
dme:Dmel_CG9065	dme00190
dme:Dmel_CG9140	dme00190
dme:Dmel_CG9160	dme00190
dme:Dmel_CG9172	dme00190
dme:Dmel_CG9306	dme00190
dme:Dmel_CG9350	dme00190
dme:Dmel_CG9603	dme00190
dme:Dmel_CG9762	dme00190
dme:Dmel_CG1315	dme00220
dme:Dmel_CG1640	dme00220
dme:Dmel_CG17109	dme00220
dme:Dmel_CG17110	dme00220
dme:Dmel_CG1743	dme00220
dme:Dmel_CG18104	dme00220
dme:Dmel_CG18572	dme00220
dme:Dmel_CG2718	dme00220
dme:Dmel_CG4233	dme00220
dme:Dmel_CG42708	dme00220
dme:Dmel_CG4434	dme00220
dme:Dmel_CG5320	dme00220
dme:Dmel_CG6465	dme00220
dme:Dmel_CG6713	dme00220
dme:Dmel_CG6726	dme00220
dme:Dmel_CG6733	dme00220
dme:Dmel_CG6738	dme00220
dme:Dmel_CG8430	dme00220
dme:Dmel_CG9510	dme00220
dme:Dmel_CG10078	dme00230
dme:Dmel_CG10143	dme00230
dme:Dmel_CG10202	dme00230
dme:Dmel_CG10564	dme00230
dme:Dmel_CG10581	dme00230
dme:Dmel_CG11050	dme00230
dme:Dmel_CG11089	dme00230
dme:Dmel_CG11255	dme00230
dme:Dmel_CG11811	dme00230
dme:Dmel_CG11883	dme00230
dme:Dmel_CG11900	dme00230
dme:Dmel_CG1470	dme00230
dme:Dmel_CG14885	dme00230
dme:Dmel_CG14886	dme00230
dme:Dmel_CG1506	dme00230
dme:Dmel_CG15547	dme00230
dme:Dmel_CG16758	dme00230
dme:Dmel_CG17146	dme00230
dme:Dmel_CG17174	dme00230
dme:Dmel_CG17176	dme00230
dme:Dmel_CG17178	dme00230
dme:Dmel_CG17273	dme00230
dme:Dmel_CG1799	dme00230
dme:Dmel_CG18128	dme00230
dme:Dmel_CG18143	dme00230
dme:Dmel_CG18315	dme00230
dme:Dmel_CG1851	dme00230
dme:Dmel_CG18516	dme00230
dme:Dmel_CG18519	dme00230
dme:Dmel_CG18522	dme00230
dme:Dmel_CG1912	dme00230
dme:Dmel_CG2210	dme00230
dme:Dmel_CG2867	dme00230
dme:Dmel_CG30016	dme00230
dme:Dmel_CG30103	dme00230
dme:Dmel_CG30104	dme00230
dme:Dmel_CG3059	dme00230
dme:Dmel_CG31183	dme00230
dme:Dmel_CG3140	dme00230
dme:Dmel_CG31628	dme00230
dme:Dmel_CG31713	dme00230
dme:Dmel_CG3216	dme00230
dme:Dmel_CG32178	dme00230
dme:Dmel_CG32301	dme00230
dme:Dmel_CG32305	dme00230
dme:Dmel_CG32498	dme00230
dme:Dmel_CG32549	dme00230
dme:Dmel_CG32626	dme00230
dme:Dmel_CG33114	dme00230
dme:Dmel_CG34341	dme00230
dme:Dmel_CG34357	dme00230
dme:Dmel_CG3461	dme00230
dme:Dmel_CG3590	dme00230
dme:Dmel_CG3809	dme00230
dme:Dmel_CG3989	dme00230
dme:Dmel_CG4098	dme00230
dme:Dmel_CG4154	dme00230
dme:Dmel_CG42276	dme00230
dme:Dmel_CG42636	dme00230
dme:Dmel_CG42637	dme00230
dme:Dmel_CG44007	dme00230
dme:Dmel_CG45019	dme00230
dme:Dmel_CG4827	dme00230
dme:Dmel_CG5165	dme00230
dme:Dmel_CG5276	dme00230
dme:Dmel_CG5310	dme00230
dme:Dmel_CG5371	dme00230
dme:Dmel_CG5452	dme00230
dme:Dmel_CG5712	dme00230
dme:Dmel_CG5983	dme00230
dme:Dmel_CG5992	dme00230
dme:Dmel_CG5998	dme00230
dme:Dmel_CG6045	dme00230
dme:Dmel_CG6106	dme00230
dme:Dmel_CG6612	dme00230
dme:Dmel_CG6767	dme00230
dme:Dmel_CG7171	dme00230
dme:Dmel_CG7642	dme00230
dme:Dmel_CG7978	dme00230
dme:Dmel_CG8073	dme00230
dme:Dmel_CG8279	dme00230
dme:Dmel_CG8362	dme00230
dme:Dmel_CG8363	dme00230
dme:Dmel_CG8816	dme00230
dme:Dmel_CG8891	dme00230
dme:Dmel_CG8975	dme00230
dme:Dmel_CG9127	dme00230
dme:Dmel_CG9210	dme00230
dme:Dmel_CG9242	dme00230
dme:Dmel_CG9296	dme00230
dme:Dmel_CG9345	dme00230
dme:Dmel_CG9533	dme00230
dme:Dmel_CG9621	dme00230
dme:Dmel_CG18516	dme00232
dme:Dmel_CG18519	dme00232
dme:Dmel_CG18522	dme00232
dme:Dmel_CG6045	dme00232
dme:Dmel_CG7171	dme00232
dme:Dmel_CG7642	dme00232
dme:Dmel_CG11050	dme00240
dme:Dmel_CG11883	dme00240
dme:Dmel_CG1411	dme00240
dme:Dmel_CG15547	dme00240
dme:Dmel_CG17224	dme00240
dme:Dmel_CG18572	dme00240
dme:Dmel_CG2194	dme00240
dme:Dmel_CG2210	dme00240
dme:Dmel_CG2794	dme00240
dme:Dmel_CG30103	dme00240
dme:Dmel_CG30104	dme00240
dme:Dmel_CG3027	dme00240
dme:Dmel_CG3059	dme00240
dme:Dmel_CG31713	dme00240
dme:Dmel_CG3181	dme00240
dme:Dmel_CG32549	dme00240
dme:Dmel_CG3362	dme00240
dme:Dmel_CG3593	dme00240
dme:Dmel_CG3788	dme00240
dme:Dmel_CG45070	dme00240
dme:Dmel_CG4584	dme00240
dme:Dmel_CG4798	dme00240
dme:Dmel_CG4827	dme00240
dme:Dmel_CG5276	dme00240
dme:Dmel_CG5310	dme00240
dme:Dmel_CG5371	dme00240
dme:Dmel_CG5452	dme00240
dme:Dmel_CG5757	dme00240
dme:Dmel_CG6092	dme00240
dme:Dmel_CG6330	dme00240
dme:Dmel_CG6364	dme00240
dme:Dmel_CG6951	dme00240
dme:Dmel_CG8349	dme00240
dme:Dmel_CG8353	dme00240
dme:Dmel_CG8360	dme00240
dme:Dmel_CG8362	dme00240
dme:Dmel_CG8975	dme00240
dme:Dmel_CG9741	dme00240
dme:Dmel_CG10078	dme00250
dme:Dmel_CG11241	dme00250
dme:Dmel_CG12338	dme00250
dme:Dmel_CG12449	dme00250
dme:Dmel_CG1315	dme00250
dme:Dmel_CG1345	dme00250
dme:Dmel_CG14994	dme00250
dme:Dmel_CG1640	dme00250
dme:Dmel_CG17273	dme00250
dme:Dmel_CG1743	dme00250
dme:Dmel_CG18572	dme00250
dme:Dmel_CG2718	dme00250
dme:Dmel_CG2867	dme00250
dme:Dmel_CG33486	dme00250
dme:Dmel_CG3590	dme00250
dme:Dmel_CG3926	dme00250
dme:Dmel_CG4233	dme00250
dme:Dmel_CG42708	dme00250
dme:Dmel_CG4434	dme00250
dme:Dmel_CG4685	dme00250
dme:Dmel_CG5320	dme00250
dme:Dmel_CG6661	dme00250
dme:Dmel_CG7145	dme00250
dme:Dmel_CG7433	dme00250
dme:Dmel_CG7860	dme00250
dme:Dmel_CG8132	dme00250
dme:Dmel_CG8430	dme00250
dme:Dmel_CG9510	dme00250
dme:Dmel_CG9674	dme00250
dme:Dmel_CG10184	dme00260
dme:Dmel_CG10361	dme00260
dme:Dmel_CG11236	dme00260
dme:Dmel_CG11241	dme00260
dme:Dmel_CG11899	dme00260
dme:Dmel_CG1236	dme00260
dme:Dmel_CG13611	dme00260
dme:Dmel_CG1721	dme00260
dme:Dmel_CG1753	dme00260
dme:Dmel_CG17645	dme00260
dme:Dmel_CG3011	dme00260
dme:Dmel_CG3017	dme00260
dme:Dmel_CG3705	dme00260
dme:Dmel_CG3926	dme00260
dme:Dmel_CG3999	dme00260
dme:Dmel_CG5345	dme00260
dme:Dmel_CG5955	dme00260
dme:Dmel_CG6188	dme00260
dme:Dmel_CG6287	dme00260
dme:Dmel_CG6385	dme00260
dme:Dmel_CG6415	dme00260
dme:Dmel_CG7059	dme00260
dme:Dmel_CG7430	dme00260
dme:Dmel_CG7758	dme00260
dme:Dmel_CG8129	dme00260
dme:Dmel_CG9629	dme00260
dme:Dmel_CG9886	dme00260
dme:Dmel_CG10160	dme00270
dme:Dmel_CG10621	dme00270
dme:Dmel_CG10623	dme00270
dme:Dmel_CG10748	dme00270
dme:Dmel_CG10749	dme00270
dme:Dmel_CG11134	dme00270
dme:Dmel_CG11241	dme00270
dme:Dmel_CG11334	dme00270
dme:Dmel_CG11654	dme00270
dme:Dmel_CG11899	dme00270
dme:Dmel_CG12173	dme00270
dme:Dmel_CG12279	dme00270
dme:Dmel_CG13334	dme00270
dme:Dmel_CG1461	dme00270
dme:Dmel_CG1673	dme00270
dme:Dmel_CG1753	dme00270
dme:Dmel_CG2259	dme00270
dme:Dmel_CG2674	dme00270
dme:Dmel_CG31115	dme00270
dme:Dmel_CG32068	dme00270
dme:Dmel_CG4233	dme00270
dme:Dmel_CG4300	dme00270
dme:Dmel_CG4802	dme00270
dme:Dmel_CG4919	dme00270
dme:Dmel_CG5029	dme00270
dme:Dmel_CG5345	dme00270
dme:Dmel_CG5362	dme00270
dme:Dmel_CG5493	dme00270
dme:Dmel_CG6188	dme00270
dme:Dmel_CG6287	dme00270
dme:Dmel_CG6835	dme00270
dme:Dmel_CG6950	dme00270
dme:Dmel_CG7998	dme00270
dme:Dmel_CG8327	dme00270
dme:Dmel_CG8430	dme00270
